objectid,parentid,title,creator,date,description,collection,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript,extra
em_042,,Lamp with Scale,,Unknown,"Before electric lights were available, oil lamps such as this one were used for illumination in the laboratory. The motion of the mirror on the movable part of a galvanometer was observed either by looking with a telescope at a scale reflected in the mirror or by observing the movement of a spot of light reflected from the mirror onto a scale. This lamp and scale were used for that purpose--light from the lamp passed through a narrow slit to the mirror, and then it was reflected back onto the scale.",Electricity_and_Magnetism,,Display Case G1b,,,,em_042,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_042.jpg,https://dgobjects.blob.core.windows.net/smalls/em_042.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_042.jpg,,,
em_043,,Thomson's Mirror Galvanometer,James W. Queen & Co.,,"A sensitive galvanometer designed by William Thomson (later Lord Kelvin) in 1858 to detect the current through the Atlantic cable. A small mirror is suspended by a thread between two coils, and on the back of the mirror are glued several short and light magnets. The curved bar over the galvanometer case is a permanent magnet which can be rotated and raised or lowered to minimize the effect of the earth's magnetic field and to center the supension system. The instrument was purchased from Queen & Co. for $30, but the date is not known.",Electricity_and_Magnetism,Galvanometers,Display Case G1b,,,,em_043,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_043.jpg,https://dgobjects.blob.core.windows.net/smalls/em_043.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_043.jpg,,,
em_045_p,,Galvanometer,Leeds and Northrup Co.,,,Electricity_and_Magnetism,Galvanometers,Display Case G1b,,,,em_044,,,,,,multiple,,,,,,
em_044,em_045_p,Galvanometer,Leeds and Northrup Co.,,,Electricity_and_Magnetism,Galvanometers,Display Case G1b,,,,em_044,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_044.jpg,https://dgobjects.blob.core.windows.net/smalls/em_044.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_044.jpg,,,
em_045,em_045_p,Galvanometer,Leeds and Northrup Co.,,,Electricity_and_Magnetism,Galvanometers,Display Case G1b,,,,em_045,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_045.jpg,https://dgobjects.blob.core.windows.net/smalls/em_045.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_045.jpg,,,
em_046,em_045_p,Galvanometer,Leeds and Northrup Co.,,,Electricity_and_Magnetism,Galvanometers,,,,,em_046,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_046.jpg,https://dgobjects.blob.core.windows.net/smalls/em_046.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_046.jpg,,,
em_047,em_045_p,Galvanometer,Leeds and Northrup Co.,,,Electricity_and_Magnetism,Galvanometers,Display Case G1b,,,,em_047,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_047.jpg,https://dgobjects.blob.core.windows.net/smalls/em_047.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_047.jpg,,,
em_048,,Ballistic Galvanometer,James W. Queen & Co.,1900,"Like many other galvanometers, a ballistic galvanometer has a coil which rotates between magnets. The ballistic galvanometer has the special feature that its rotating coil has a large moment of inertia. It is used to measure quantity of charge rather than currents, for the large moment of inertia permits the passage of a quantity of charge before the coil moves significantly. The passage of the charge produces an impulse, a momentary torque, which causes the coil then to swing slowly to some maximum position. Such a galvanometer was often used to standardize capacitors.
 
 
 
 This galvanometer was purchased from Queen and Company for $75. probably near 1900.",Electricity_and_Magnetism,Galvanometers,Display Case G1b,,,,em_048,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_048.jpg,https://dgobjects.blob.core.windows.net/smalls/em_048.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_048.jpg,,,
em_049,,Quadrant Electrometer with Cover,James W. Queen & Co.,,,Electricity_and_Magnetism,,Located in display case G1b,,,,em_049,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_049.jpg,https://dgobjects.blob.core.windows.net/smalls/em_049.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_049.jpg,,,
em_050,,Small Galvanometer,Leeds and Northrup Co.,,"A galvanometer is a device for detecting electric current. The galvanometer pointer deflection is from electric current passing through a coil immersed in a magnetic field. 
 
 
 
 Cat. No. P120053-1",Electricity_and_Magnetism,Galvanometers,Display Case G1a,,,,em_050,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_050.jpg,https://dgobjects.blob.core.windows.net/smalls/em_050.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_050.jpg,,,
em_052,,Bohnenberger Electroscope,,1880,"This instrument almost certainly was on the Grinnell College campus before the tornado of 1882 which destroyed most of the college's scientific equipment. Its manufacturer is unknown.
 
 
 
 The Bohnenberger electroscope has a dry pile which produces a constant potential difference of the order of 1000 volts. Charge is placed on the electrode extending up from the top, whence it flows to a single sheet of gold leaf hanging between two plates attached to the dry pile. The charge on the gold leaf, hanging in the electrical field produced by the plates attached to a battery, caused deflection of the gold leaf. Because the polarity of the pile was known, the sign of the charge on the electrode and some indication of its magnitude could be seen.",Electricity_and_Magnetism,Electroscopes,Display Case G1b,,,,em_052,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_052.jpg,https://dgobjects.blob.core.windows.net/smalls/em_052.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_052.jpg,,,
em_053,,Hollow Cylinder,,,,Electricity_and_Magnetism,,Display Case G1b,,,,em_053,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_053.jpg,https://dgobjects.blob.core.windows.net/smalls/em_053.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_053.jpg,,,
em_054,,Eight Leyden Jars in a Box,,,"The Leyden Jar was a sensational advancement for studies of electricity in the 18th century. A high voltage device made from simple materials, it was the first condenser, a precursor to the capacitor, storing electric energy until discharged. Such a device enabled a number of medical, engineering, and experimental applications. 
 
 The Leyden Jar is a wide mouthed glass with metal wrapped around the outside and on the inside. The jar is filled with water or another liquid such as alcohol. A metal rod passes through the nonconductive top, reaching down to the liquid. When an electric charge is created (in this period, by an electrostatic friction machine) and somebody or a conductive object touches both the metal top of the rod and the outside metal, an electric shock jumps springs between the rod and the conductive agent, discharging the electricity stored in the jar's glass.
 
 Two parties are credited with its invention, independently but around the same time: Ewald Georg von Kleist and Pieter van Musschenbroek, in 1745-1746. Musschenbroek and his assistant, Andreas Cunaeus, are given the namesake as they published their findings. It is named for the town and the University of Leiden, where they worked. Beyond its scientific merit, it was promoted commercially as a 'flask' for wealthy people with scientific wonder.
 
 The Leyden jars at Grinnell College are arranged in a box configuration, an advancement made by Benjamin Franklin in 1747-1748. This setup creates the ""Leyden Battery,"" allowing a stronger charge to be collectively built and stored. Such a design enabled the invention of the wireless telegraph at the beginning of the 20th century.
 
 
 
 -Felipe Gentle 2017
 
 
 
 References
 
 
 
 Katz, Eugenii. ""Pieter (Petrus) Van Musschenbroek."" Musschenbroek. Institute of Chemistry, Hebrew University of Jerusalem, 2004. Web. 12 Apr. 2017. 
 
 
 
 Terra Incognita Interactive Productions. ""'Electrical Battery' of Leyden Jars, 1760-1769."" The Benjamin Franklin Tercentenary. Franklin and Marshall College, n.d. Web. 12 Apr. 2017. 
 
 
 
 Wikisource contributors. ""1911 Encyclopædia Britannica/Leyden Jar."" Wikisource . Wikisource , 8 Sep. 2016. Web. 13 Apr. 2017.
 
 
 
 _________________________________________
 
 
 
 A Leyden jar is a device made from a glass jar coated inside and out with metal sheets and a conducting rod inserted vertically through the jar to make contact with both the inner and outer sheets. The Leyden jar was the first form of a capacitor or condenser—a circuit device which stores electrical charge. It was independently designed by both the German deacon Ewald Georg von Kleist in 1744 and the Dutch scientists Pieter van Musschenbroek and Andreas Cunaeus in 1746 at the University of Leyden—hence its name. The development of the Leyden jar derives from an early conception of electricity as a fluid, wherein electricity was thought to be storable in containers using water or alcohol. Early attempts at storing electricity featured the conduction of electricity into a water-filled jar and discharging this electricity to the ground through a human interface. Successfully development allowed charging of the jar through the connection of one terminal of an electrostatic generator to the conducting rod and one to the outer foil. After charging, Leyden jars proved to be useful as portable sources of current through which experiments and demonstrations could be carried out, possibly in contexts where the use of an electrostatic generator is inconvenient and/or impossible. These particular Leyden jars are connected in parallel which allows for the storage of greater charge than an individual jar. This parallel connection was pioneered by Benjamin Franklin, who’s study of Leyden jars—and electricity in general—helped contribute the “drastic revision of the [electricity] fluid theory. . . and the first full paradigm for electricity” (Kuhn, The Structure of Scientific Revolutions, p. 62). 
 
 
 
 -Ben Hoekstra 2019",Electricity_and_Magnetism,,,,,,em_054,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_054.jpg,https://dgobjects.blob.core.windows.net/smalls/em_054.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_054.jpg,,,
em_055,,Insulator Table,,,,Electricity_and_Magnetism,,Display Case G1b,,,,em_055,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_055.jpg,https://dgobjects.blob.core.windows.net/smalls/em_055.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_055.jpg,,,
em_056,,Discharger,,,,Electricity_and_Magnetism,,Display Case G1b,,,,em_056,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_056.jpg,https://dgobjects.blob.core.windows.net/smalls/em_056.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_056.jpg,,,
em_057,,Electrostatic Machine,,,,Electricity_and_Magnetism,,Display Case G1b,,,,em_057,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_057.jpg,https://dgobjects.blob.core.windows.net/smalls/em_057.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_057.jpg,,,
em_059,,Electrophorius Plate,,,,Electricity_and_Magnetism,,Display Case G1b,,,,em_059,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_059.jpg,https://dgobjects.blob.core.windows.net/smalls/em_059.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_059.jpg,,,
em_060,,Three Electrostatic Discs,,,,Electricity_and_Magnetism,,,,,,em_060,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_060.jpg,https://dgobjects.blob.core.windows.net/smalls/em_060.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_060.jpg,,,
em_061,,Discharge Apparatus with Various Forms of Poles,James W. Queen & Co.,,,Electricity_and_Magnetism,,Display Case G1b,,,,em_061,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_061.jpg,https://dgobjects.blob.core.windows.net/smalls/em_061.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_061.jpg,,,
em_062,,Epinius' Condenser,James W. Queen & Co.,,"This is a capacitor with adjustable plates and a plate of glass which can be inserted between the plates. With static charges on the plates, the effects of plate separation and nature of the dielectric between the plates can be studied.
 
 
 
 This was purchased from Queen & Company, but the date is unknown.",Electricity_and_Magnetism,,,,,,em_062,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_062.jpg,https://dgobjects.blob.core.windows.net/smalls/em_062.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_062.jpg,,,
em_064,,Hand-Driven Generator,Palmer & Hall,,This hand-driven generator was made by Palmer & Hall of Boston. Turning the wheel rotates two coils wound about iron cores which are at the ends of a horseshoe permanent magnet.,Electricity_and_Magnetism,,Display Case G1a,,,,em_064,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_064.jpg,https://dgobjects.blob.core.windows.net/smalls/em_064.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_064.jpg,,,
em_065,,Standard Cell,Weston Electric Instrument Co.,,,Electricity_and_Magnetism,,Display Case B5,,,,em_065,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_065.jpg,https://dgobjects.blob.core.windows.net/smalls/em_065.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_065.jpg,,,
em_066,,Standard Resistor with Mercury Cups,,1892,"This resistor is exactly 10 ohms at a temperature of 23.7 degrees C. It was purchased in 1892 for $5.00.
 
 Connection to a circuit was made through mercury in the cups into which the heavy leads from the resistor dip.",Electricity_and_Magnetism,,Display Case B5,,,,em_066,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_066.jpg,https://dgobjects.blob.core.windows.net/smalls/em_066.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_066.jpg,,,
em_067,,Two Inductors,Hartman & Braun,1893,,Electricity_and_Magnetism,,Display Case B5,,,,em_067,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_067.jpg,https://dgobjects.blob.core.windows.net/smalls/em_067.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_067.jpg,,,https://digital-grinnell.nyc3.digitaloceanspaces.com/omeka-s/digital-grinnell/original/4489c73045e1ef340a042a62f32504690cc03797.jpg
em_068,,Inductor,Hartman & Braun A.G.,,"0.1 H
 No. 245",Electricity_and_Magnetism,,Display Case B5,,,,em_068,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_068.jpg,https://dgobjects.blob.core.windows.net/smalls/em_068.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_068.jpg,,,
em_069,,One True Ohm,,,,Electricity_and_Magnetism,,Display Case B5,,,,em_069,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_069.jpg,https://dgobjects.blob.core.windows.net/smalls/em_069.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_069.jpg,,,
em_070,,Wattmeter Weston 310,Weston Electric Instrument Co.,,,Electricity_and_Magnetism,,Display Case B5,,,,em_070,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_070.jpg,https://dgobjects.blob.core.windows.net/smalls/em_070.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_070.jpg,,,
em_071,,One Ohm Thermometer,,,,Electricity_and_Magnetism,,Display Case B5,,,,em_071,image,image/jpg,,,,image,https://dgobjects.blob.core.windows.net/objs/og/em_071.jpg,https://dgobjects.blob.core.windows.net/smalls/em_071.jpg,https://dgobjects.blob.core.windows.net/thumbs/em_071.jpg,,,
